id,image_url,pin_url_guess,genre,tops_category,tops_color,bottoms_category,bottoms_color,coordinate_review,tops_categorize,bottoms_categorize
109,https://i.pinimg.com/736x/2f/87/58/2f875870c743b0813282b87e1226c59d.jpg,https://jp.pinterest.com/pin/70087337949406266/,casual,shirt,cyan,jeans,gray,全体的にゆるっとしたストリート感のあるコーデ。チェックシャツと白Tを重ね、ライトグレーのワイドパンツでカジュアルにまとまっている。,シャツ チェック ワイド ブルー系,パンツ 無地 ワイド ライトグレー
110,https://i.pinimg.com/736x/74/b6/40/74b640522cfd459b0ab880a4796f7be4.jpg,https://jp.pinterest.com/pin/12947917675070481/,office_casual,thermal_shirt,black,sweatpants,black,全身黒で統一したモード感のあるコーデ。タイトなリブニットポロシャツとワイドパンツの対比で、上半身の引き締まりと下半身のゆとりが洗練された印象。,リブニットポロシャツ 無地 タイト ブラック,パンツ 無地 ワイド ブラック
111,https://i.pinimg.com/736x/aa/50/ea/aa50ea45e030f362a45c1efd88881770.jpg,https://jp.pinterest.com/pin/1266706140975958/,casual,jacket,brown,harem_pants,black,ダークトーンで統一したオーバーサイズのミリタリースタイル。ジャケットとワイドパンツのボリューム感に、ベルトの金属が洗練のアクセントを添える。,ジャケット 無地 オーバーサイズ ブラウン,パンツ 無地 ワイド ダークグレー
112,https://i.pinimg.com/736x/6e/fa/dd/6efaddc54bae5c9acee0f3ff4f167e9e.jpg,https://jp.pinterest.com/pin/3448137210008043/,casual,shirt,red,jeans,black,オーバーサイズのシャツとワイドパンツでリラックス感を演出。黒のインナーと小物で引き締まり、街中で使いやすい洗練されたカジュアル感。,シャツ 無地 ワイド ボルドー,デニムパンツ 無地 ワイド ネイビー
113,https://i.pinimg.com/736x/73/74/96/7374963dbb5c654294639f9e8727a3aa.jpg,https://jp.pinterest.com/pin/1759287348372688/,casual,button_up_shirt,gray,shorts,gray,リラックス感のあるカジュアルスタイル。チェック柄シャツと白Tの重ね着に、黒のショートパンツを組み合わせ、ベルトと小物で落ち着きを演出。全体的に涼しく清潔感があり、街使いに適した抜け感が魅力です。,シャツ チェック ワイド ベージュ,ショートパンツ 無地 ワイド チャコールグレー
114,https://i.pinimg.com/736x/08/67/11/0867116ec22a56649e9c53cf76861ace.jpg,https://jp.pinterest.com/pin/danisoomin-in-2025--844493674994149/,casual,shirt,black,jeans,black,チェック柄シャツと太めデニムの組み合わせで、モード感とカジュアルさを両立させた大人の黒系コーデ。,シャツ チェック ワイド ブラック,デニムパンツ 無地 ワイド グレー
115,https://i.pinimg.com/736x/a5/af/16/a5af16933d13b4855f9ca7cd6381b074.jpg,https://jp.pinterest.com/pin/12736811441904118/,casual,leather_jacket,brown,jeans,cyan,デニムのボリューム感とベージュ系ジャケットの組み合わせに、白シャツとネクタイの清潔感を加えた、カジュアルときちんと感を両立させる現代的な街着コーデ。,シャツ 無地 タイト ホワイト,デニムパンツ 無地 ワイド ライトブルー
116,https://i.pinimg.com/736x/04/19/9e/04199e079985a36467ea2884504d8b22.jpg,https://jp.pinterest.com/pin/mobs-outfits-in-2025--6192518231974848/,casual,shirt,blue,sweatpants,black,清潔感のあるストライプシャツとボリュームパンツの組み合わせがこなれ感を生み出す。白Tで抜け感を作り、黒小物で全体を引き締めるバランスが良い。,シャツ ストライプ ワイド ブルー,パンツ 無地 ワイド ネイビー
117,https://i.pinimg.com/736x/f1/69/d5/f169d5c7d55a89e0c730da53edf7db43.jpg,https://jp.pinterest.com/pin/fits--703756187255514/,korean,shirt,gray,harem_pants,gray,コーデ全体は、オーバーサイズのストライプシャツとベージュのワイドパンツで作る、落ち着きと抜け感を両立させた現代的なニュートラルスタイル。,シャツ ストライプ ワイド ベージュ系,パンツ 無地 ワイド ベージュ
118,https://i.pinimg.com/736x/fc/3f/69/fc3f690c0d0d95ee54de79bf1bfa5a0e.jpg,https://jp.pinterest.com/pin/5418462046784710/,korean,vest,white,trousers,brown,ベージュ系ベスト＋白シャツ＋ブラウンワイドパンツの落ち着きある大人カジュアル。上品さと抜け感が程よく、通勤〜カフェ間の着回しに適する。清潔感もあり、アクセサリーは控えめに。バッグとメガネの小物で知的さをプラス。,ベスト 無地 ワイド ベージュ,パンツ 無地 ワイド ブラウン
119,https://i.pinimg.com/736x/cf/b9/71/cfb971109a82635cbb5fa4e856630a3a.jpg,https://jp.pinterest.com/pin/45317539997093068/,office_casual,sweater,gray,jeans,gray,全体はモダンで落ち着いたオフィスカジュアル。グレーのニットセーターと白シャツの重ね着に、ワイドデニムと厚底の黒靴がモード感と安定感を両立しています。,ニットセーター 無地 ワイド グレー,デニムパンツ 無地 ワイド ダークグレー
120,https://i.pinimg.com/736x/d2/ac/78/d2ac78cda341372b17f522d68f327292.jpg,https://jp.pinterest.com/pin/crop-tee-and-a-baggy-trouser-in-2025--39406565484810125/,korean,shirt,white,pants,black,全体はモード寄りのリラックス感を演出。オーバーシャツのチェック柄と縦ストライプのパンツが縦長シルエットを強調し、黒小物と白インナーが清潔感と引き締めを作る。アクセサリーで遊び心も添える。,オーバーシャツ チェック柄 ワイド グレー,パンツ ストライプ ワイド ブラック
121,https://i.pinimg.com/736x/5f/b8/fa/5fb8fa7013a7913c2450cb48848c9acb.jpg,https://jp.pinterest.com/pin/32088216098411040/,korean,shirt,white,jeans,cyan,白のオーバーサイズトップスとデニムのワイドパンツのリラックス感に、腰に巻いたチェック柄シャツがアクセントになるカジュアルコーデ。,長袖トップス 無地 ワイド ホワイト,デニムパンツ 無地 ワイド ブルー
122,https://i.pinimg.com/736x/33/82/da/3382dab9d0d6a4161933696c8898f51d.jpg,https://jp.pinterest.com/pin/12596073953202714/,casual,sweater,black,culottes,gray,オーバーサイズのトップスとゆったりショートパンツの組み合わせで、リラックス感と大人っぽさを両立するモード寄りカジュアル。白シャツの裾の見せ方と黒靴のコントラストで清潔感を演出。,ニット 無地 ワイド ネイビー,ショートパンツ 無地 ワイド グレー
123,https://i.pinimg.com/736x/07/df/27/07df271af001745afe50425627f330e6.jpg,https://jp.pinterest.com/pin/1407443629879638/,casual,shirt,white,bermuda_shorts,black,白Tシャツと黒のワイドショートパンツを基調に、ベージュのキャップとローファーで落ち着きのあるリラックスカジュアル。シンプルながら足元の存在感が洒落感を引き立てるコーデ。,Tシャツ プリント ワイド ホワイト,ショートパンツ 無地 ワイド ブラック
124,https://i.pinimg.com/736x/cf/b8/d9/cfb8d9da1cb2d32dc36c8276cdb6512b.jpg,https://jp.pinterest.com/pin/3237030977735615/,casual,jacket,blue,overalls,black,格子柄のジップアップトップスを主役に、黒系のゆるめパンツでリラックス感を演出。シルバー系アクセとシンプルなバッグで都会的なモノトーンを完成させたコーデ。,ジップアップシャツ 格子柄 ワイド ネイビー系,パンツ 無地 ワイド ブラック
125,https://i.pinimg.com/736x/c4/a9/09/c4a90990c47d176d34824a673064ce55.jpg,https://jp.pinterest.com/pin/9148005521407123/,office_casual,shirt,black,harem_pants,gray,ネイビーの半袖ニットをインに、ストライプシャツをレイヤードした上品でモード寄りのコーデ。グレーワイドパンツのボリューム感が絶妙な対比を作る。,半袖ニット 無地 タイト ネイビー,パンツ 無地 ワイド グレー
126,https://i.pinimg.com/736x/06/11/91/0611913a4f9271398d2bf29eee7ecccc.jpg,https://jp.pinterest.com/pin/27162403996653033/,casual,coat,gray,denim_shorts,cyan,全体はゆるさと運動感を両立させたストリート系コーデ。デニムのワイド感とニュートラルカラーを基調に、レイヤードとオーバーサイズアイテムでボリューム感を演出している。,トップス パーカー 無地 ワイド グレー,ボトムス デニムパンツ 無地 ワイド ブルー
127,https://i.pinimg.com/736x/53/5f/c2/535fc219c5f163b4400778980f748bce.jpg,https://jp.pinterest.com/pin/39336196740509257/,casual,long_sleeve_shirt,blue,trousers,black,黒を基調としたオーバーサイズのレイヤードがストリート感を強調。白との対比と豹柄スニーカーが遊び心を加え、ボリュームのあるワイドパンツで全体のバランスを整えたコーデ。,トップス 半袖Tシャツ 無地 オーバーサイズ ブラック,パンツ 無地 ワイド ブラック
128,https://i.pinimg.com/736x/55/2a/3c/552a3caaeff6bd909edeaac021f3c86b.jpg,https://jp.pinterest.com/pin/2814818512243753/,casual,long_sleeve_shirt,white,jeans,cyan,花柄デニム風のワイドパンツを主役に、オフホワイトのスウェットを合わせたリラックスカジュアル。黒の厚底ブーツで脚長効果と引き締めを作り、春らしい軽やかな雰囲気。,トップス 無地 ワイド オフホワイト,デニムパンツ 花柄 ワイド ライトブルー
129,https://i.pinimg.com/736x/cf/86/c0/cf86c0d56d3f8f18de16dd72fee75202.jpg,https://jp.pinterest.com/pin/35184440833819415/,casual,t_shirt,brown,shorts,black,オリーブ系のビッグTシャツと黒のカーゴショーツを組み、リラックス感と機能美を両立させたストリートカジュアル。控えめなアクセで全体を引き締め、大人っぽい雰囲気に整える。清潔感のあるカジュアルさとスポーティさの両立。,Tシャツ 無地 ワイド オリーブ,カーゴショートパンツ 無地 ワイド ブラック
130,https://i.pinimg.com/736x/43/48/fe/4348fe2361410675b0a5ddcf2b70799d.jpg,https://jp.pinterest.com/pin/1407443629718272/,korean,t_shirt,gray,shorts,black,オーバーサイズの白Tシャツとネイビーのショートパンツの組み合わせは、涼感とスポーティ感を両立した街着。帽子とスニーカーでカジュアルさを引き締める、現代的なミックス感が魅力。,トップス 半袖Tシャツ 無地 ワイド ホワイト,ボトムス ショートパンツ 無地 ワイド ネイビー
131,https://i.pinimg.com/736x/16/45/c5/1645c52383537126f498d986db831166.jpg,https://jp.pinterest.com/pin/1407443629718271/,korean,t_shirt,black,shorts,brown,オーバーサイズの黒Tシャツと無地ベージュのショーツを白スニーカーで外して、リラックス感とストリート感を両立させたコーデ。帽子で遊び心をプラス。,Tシャツ 無地 ワイド ブラック,ショートパンツ 無地 ワイド ベージュ
132,https://i.pinimg.com/736x/ba/d9/9d/bad99dbf699be3c55b6ba3e9f718ec89.jpg,https://jp.pinterest.com/pin/7036943161456653/,casual,shirt,gray,shorts,black,夏の街歩きに映える、ゆるめのオーバーシャツと膝丈ショーツの組み合わせ。ライトブルー×ネイビーの配色が清涼感を演出し、カジュアルで機能的な印象。,シャツ ストライプ ワイド ライトブルー,ショートパンツ 無地 ワイド ネイビー
133,https://i.pinimg.com/736x/da/32/1d/da321de037ed1138b900b523f4f88b4d.jpg,https://jp.pinterest.com/pin/4433299627462305/,casual,haori,orange,pants,black,オーバーサイズ寄りの半袖シャツとショートパンツのリラックスカジュアル。オリーブ〜ベージュの同系色で統一感があり、涼しげで街着として使いやすい印象です。,半袖シャツ 無地 ワイド オリーブ,ショートパンツ 無地 ワイド ベージュ
134,https://i.pinimg.com/736x/01/db/0d/01db0df9646800fef39a2511e4dd9b3d.jpg,https://jp.pinterest.com/pin/ubfccuc57c--6122149486239379/,sporty,jacket,black,denim_shorts,black,黒を基調としたスポーティでミニマルなコーデ。軽量ジャケットと膝上丈ショート、白ソックス×スニーカーで動きやすさと清潔感を両立。帽子とマスクで街感を強調。,フード付きナイロンジャケット 無地 ワイド ブラック,ショートパンツ 無地 ワイド ダークグレー
135,https://i.pinimg.com/736x/9e/ca/df/9ecadf3998f14bf12d495ed96a4f2b61.jpg,https://jp.pinterest.com/pin/60869032460133575/,casual,t_shirt,gray,shorts,orange,ゆるめのオーバーサイズTシャツとショートパンツの組み合わせで、リラックス感とスポーティさが共存するカジュアルなストリートコーデ。グリーンとホワイトの2色使いが爽やかで動きやすそう。,Tシャツ 無地 ワイド グリーン/ホワイト,ショートパンツ 無地 ワイド ベージュ/グレー
136,https://i.pinimg.com/736x/1c/f7/5d/1cf75d13729d5ab7ac95cfd7646237c7.jpg,https://jp.pinterest.com/pin/844493674514822/,korean,long_sleeve_shirt,white,cargo_pants,black,オーバーサイズの白Tと黒のカーゴパンツで、ストリート感と動きやすさを両立したカジュアルコーデ。白黒の配色が引き締まる印象。,Tシャツ 無地 ワイド ホワイト,カーゴパンツ 無地 ワイド ブラック
137,https://i.pinimg.com/736x/c1/7e/c9/c17ec94de7d17c72a7beb7105973774d.jpg,https://jp.pinterest.com/pin/3307399721649240/,casual,button_up_shirt,blue,denim_shorts,blue,ストライプのオーバーサイズシャツを軸に、男女ともリラックス感のあるカジュアルペアコーデ。男性はショートパンツ、女性はワイドデニムで統一感と動きやすさを演出。,オーバーサイズシャツ ストライプ ワイド ホワイト×ブルー,ショートパンツ/デニムパンツ 無地 ワイド ネイビー/ライトブルー
138,https://i.pinimg.com/736x/18/00/0a/18000a13ca703d8f8167d5b19d476aff.jpg,https://jp.pinterest.com/pin/2322237300652579/,sporty,t_shirt,blue,shorts,green,白Tシャツと緑のショーツの夏らしい組み合わせで清涼感があり、オレンジのバッグとシューズが強いアクセントとなるスポーティカジュアル。,Tシャツ 無地 ワイド ホワイト,ショートパンツ プリント ワイド グリーン
139,https://i.pinimg.com/736x/9c/d5/ee/9cd5ee45a39c6fed9f666f1ce40aea1d.jpg,https://jp.pinterest.com/pin/nylon-relaxed-shortssp041--978829300253179879/,casual,t_shirt,white,shorts,black,白のビッグTを軸にnavyのショートパンツで色のコントラストを作る、ゆるさと機能美を両立したスポーティカジュアル。白ソックスと白スニーカーで清潔感を統一。,Tシャツ 無地 ワイド ホワイト,ショートパンツ 無地 ワイド ネイビー
140,https://i.pinimg.com/736x/07/54/70/075470d49c55fce377316accb0ea67a5.jpg,https://jp.pinterest.com/pin/3307399721640193/,sporty,shirt,black,hot_pants,black,濃紺のビッグTシャツと無地ショートパンツ、淡いブルーのニット帽を合わせた、軽快でスポーティなカジュアルコーデ。,トップス ビッグTシャツ 無地 ワイド ネイビー,ボトムス ショートパンツ 無地 ワイド ネイビー
141,https://i.pinimg.com/736x/c4/02/61/c40261190b7801016621e2b95fbe1231.jpg,https://jp.pinterest.com/pin/9429480465565800/,casual,shirt,beige,shorts,black,ベージュのゆるめTシャツと黒のショートパンツを軸に、グレー系スニーカーとバケットハットで統一感を出したリラックスカジュアル。夏の街歩きに最適な落ち着き感。,Tシャツ 無地 ワイド ベージュ,ショートパンツ 無地 ワイド ブラック
142,https://i.pinimg.com/736x/13/2c/36/132c36da838a60e1059699588896ce4f.jpg,https://jp.pinterest.com/pin/3307399721586286/,casual,t_shirt,white,shorts,black,オーバーサイズの白Tとカーゴショーツの組み合わせで、リラックス感と機能美を両立した夏のカジュアル。ベージュ系キャップとバッグで統一感を出し、白ソックスとモカ色のスリッパ風シューズが全体を落ち着かせる。,Tシャツ ロゴプリント ワイド ライトブルー,カーゴショーツ 無地 ワイド オリーブ
143,https://i.pinimg.com/736x/00/12/97/001297689683523bef5f75bd13ec4314.jpg,https://jp.pinterest.com/pin/18225573487915902/,casual,shrug,black,shorts,brown,黒のオーバーサイズ半袖シャツとカーキのショートパンツを軸にした、ストリート寄りのカジュアルコーデ。ゆるいシルエットと白ソックスが軽快感を演出します。,トップスのカテゴリ 半袖シャツ 無地 ワイド ブラック,ボトムスのカテゴリ ショートパンツ 無地 ワイド カーキ
144,https://i.pinimg.com/736x/39/e1/c1/39e1c1cb43adefc6f3c61725b29808b3.jpg,https://jp.pinterest.com/pin/492649950246153/,casual,polo_shirt,gray,shorts,black,ボーダーTシャツの定番カジュアルに黒ショーツを合わせ、夏の街歩きに最適な涼感とスポーティ感を両立させたコーデ。白と濃紺の配色が清潔感を演出し、キャップとスニーカーでリラックス感を強調。,ポロシャツ ストライプ ややゆったり ホワイト×ネイビー,ショートパンツ 無地 ワイド ブラック
145,https://i.pinimg.com/736x/40/44/ee/4044eed05c8683014e75f8df015fda66.jpg,https://jp.pinterest.com/pin/pin-de-zw-chang-em-fabshion--10414642882117913/,casual,t_shirt,gray,shorts,brown,オーバーサイズのTシャツを主役にしたリラックス感のあるカジュアル。ショーツは短丈で軽快、グレー・ブラック・ホワイトのモノトーンにカーキ系を合わせ統一感を演出。,"Tシャツ 無地 ワイド グレー, Tシャツ 無地 ワイド ブラック, Tシャツ 無地 ワイド ホワイト","ショートパンツ 無地 ワイド ベージュ, ショートパンツ 無地 ワイド ブラック, ショートパンツ 無地 ワイド カーキ"
146,https://i.pinimg.com/736x/46/09/2a/46092a8ed997ff3ed0cea87bec0776c4.jpg,https://jp.pinterest.com/pin/9429480464263880/,casual,t_shirt,brown,shorts,gray,アースカラー中心のリラックスカジュアル。ゆるめのTシャツとショートパンツの組み合わせで動きやすさと抜け感を演出し、キャップとスニーカーでアクティブさをプラス。,Tシャツ 無地 ワイド ベージュ,ショートパンツ 無地 ワイド オリーブ
147,https://i.pinimg.com/736x/f5/c3/a8/f5c3a8c64ec44aae2ffc1012350b5261.jpg,https://jp.pinterest.com/pin/3307399721547760/,casual,t_shirt,white,shorts,brown,ゆるめのTシャツとショートパンツで統一感のあるストリートカジュアル。白とグレーの配色が軽快に映え、リラックス感と男らしさを両立させています。,半袖Tシャツ 無地 オーバーサイズ ホワイト; 半袖Tシャツ プリント レギュラー グレー,ショートパンツ 無地 ワイド ベージュ / ショートパンツ 無地 ワイド ブラック
148,https://i.pinimg.com/736x/66/b7/18/66b71878ac863fe813d82cbd376f775f.jpg,https://jp.pinterest.com/pin/4996249582691375/,korean,t_shirt,white,hot_pants,black,白Tシャツとネイビーのショートパンツで作る、スポーティかつリラックス感のあるカジュアルコーデ。プリントTがアクセントとなり、帽子と小物で引き締まる印象。,トップスのカテゴリ 半袖Tシャツ プリント ワイド ホワイト,ボトムスのカテゴリ ショートパンツ 無地 ワイド ネイビー
149,https://i.pinimg.com/736x/6f/35/f6/6f35f69596035c4c2ccaf576048d1a07.jpg,https://jp.pinterest.com/pin/15340454977685663/,casual,polo_shirt,black,shorts,black,ボリューム感のあるグリーンのトップスと黒のボトムスを基調に、赤のキャップと黒リュックでスポーティかつ都会的なアクセントを添えた、リラックス感と機能性を両立させたストリート系コーディネートです。,ポロシャツ 無地 ワイド ダークグリーン,ショートパンツ 無地 ワイド ブラック
150,https://i.pinimg.com/736x/1e/cd/96/1ecd9680b2e01099feca3f63998ccb0a.jpg,https://jp.pinterest.com/pin/created--211174977605516/,casual,hoodie,black,denim_shorts,blue,ネイビーのフーディーを軸に白シャツを重ねたリラックス系ストリート。ゆるめのデニムショーツと黄のスニーカーで遊び心を添え、動きやすさと軽快さが際立つコーデ。,フーディー 無地 ワイド ネイビー,デニムショーツ 無地 ワイド ブルー
151,https://i.pinimg.com/736x/a5/5a/57/a55a57d8da8932a0e8eaebf97011c8db.jpg,https://jp.pinterest.com/pin/1125968721496107/,casual,shirt,gray,jeans,cyan,白シャツのオーバーサイズとゆったりデニムが、清潔感とリラックス感を両立させる大人のカジュアルコーデ。,シャツ 無地 ワイド ホワイト,デニムパンツ 無地 ワイド ブルー
152,https://i.pinimg.com/736x/34/97/b5/3497b55e24fd2a4e467e9ebd6db02026.jpg,https://jp.pinterest.com/pin/3799980930455743/,casual,t_shirt,black,shorts,orange,黒のオーバーサイズTシャツとベージュのショートパンツで生まれる、リラックス感と適度なカジュアルさ。白ソックス＋黒白のスニーカー、緑のキャップが控えめなアクセントになり、街歩きに最適なスタイル。,Tシャツ 無地 ワイド ブラック,ショートパンツ 無地 ワイド カーキ
153,https://i.pinimg.com/736x/a6/7a/b0/a67ab0a19a4f5d14f02b95a6e96689e3.jpg,https://jp.pinterest.com/pin/104216178872578434/,casual,shirt,white,wrap_skirt,black,ゆるやかなストライプ半袖シャツとワイドなショートパンツで、夏らしいリラックス感とこなれ感を両立したカジュアルコーデ。帽子とメガネでアクセントを添える。,半袖シャツ ストライプ ワイド ホワイト,ショートパンツ 無地 ワイド ネイビー
154,https://i.pinimg.com/736x/38/e0/9f/38e09f503a05f4cfbdb10d14891ab3c5.jpg,https://jp.pinterest.com/pin/7740630601321146/,casual,shirt,blue,shorts,black,カジュアルで機能的な街歩きコーデ。オーバーサイズのストライプシャツとカーキのショートパンツの組み合わせがリラックス感を演出。キャップとショルダーバッグでスポーティさをプラスし、動きやすさと季節感を両立。,シャツ ストライプ ワイド ブルー系,ショートパンツ 無地 ワイド カーキ
155,https://i.pinimg.com/736x/d4/0e/ed/d40eed21ca07c07f51c81d6ba60ad761.jpg,https://jp.pinterest.com/pin/1029565164821593193/,sporty,t_shirt,cyan,shorts,black,カジュアルでスポーティなストリートコーデ。大きめのTシャツとショートパンツのゆるさが動きやすさを生み、ブルーの帽子と赤いネックレスで遊び心を演出する。全体の雰囲気は快活で若々しく、動きと遊び心を同時に表現している。,Tシャツ 無地 ワイド グレー,ショートパンツ ロゴ入り ワイド ブラック
156,https://i.pinimg.com/736x/d3/b4/07/d3b4079542852d9cc0c8aa5ddaa68e17.jpg,https://jp.pinterest.com/pin/8936899257275263/,casual,polo_shirt,black,jeans,cyan,黒のポロシャツをゆるく着て、ワイドなデニムと黒スニーカーでリラクシーな雰囲気を演出した、帽子のアクセントがスポーティ感を引き立てる街着コーデ。,ポロシャツ 無地 ワイド ブラック,デニムパンツ 無地 ワイド ブルー
157,https://i.pinimg.com/736x/a1/71/2d/a1712d466b4e33b5f08bc7da6df43d22.jpg,https://jp.pinterest.com/pin/70509550410752966/,korean,shirt,gray,denim_shorts,cyan,白のオーバーサイズTシャツにデニムショートパンツを合わせ、グリーンのスニーカーでスポーティな抜け感を演出した、涼感のあるカジュアルなストリートコーデ。,Tシャツ 無地 ワイド ホワイト,デニムショートパンツ 無地 ワイド デニムブルー
158,https://i.pinimg.com/736x/1d/39/89/1d3989ad46f072aa79823fa4df7eb811.jpg,https://jp.pinterest.com/pin/2603712281806948/,korean,shirt,white,hot_pants,black,ストライプシャツを主役に白長袖をのぞかせ、ネイビーのベストで重ね着を作る。下は黒ショーツと厚みのあるクリーム系ソックス、黒ローファーでカジュアルに遊び心を演出したコーデ。,シャツ ストライプ オーバーサイズ ブルー系,ショートパンツ 無地 ワイド ブラック
159,https://i.pinimg.com/736x/e2/30/06/e230060f88b6e51cabba950b5f381b25.jpg,https://jp.pinterest.com/pin/492649951132604/,casual,polo_shirt,black,shorts,brown,黒のオーバーサイズトップスとツートンカーゴショーツでリラックス感と街着の雰囲気を両立。足元は黒スニーカーとボーダーソックスで引き締め、全体をモノトーン寄りにまとめたカジュアル。,ポロシャツ 無地 ワイド ダークネイビー,カーゴショーツ ツートン ワイド カーキ/ベージュ
160,https://i.pinimg.com/736x/9a/b7/55/9ab7554136bfee57563cccbb6e20aef2.jpg,https://jp.pinterest.com/pin/3588874696990793/,casual,thermal_shirt,black,shorts,black,モノトーンで統一したオーバーサイズのストリートスタイル。黒の長袖トップと黒ショートパンツをゆるく合わせ、青のハイカットスニーカーと帽子でスポーティさと遊び心をプラス。,長袖Tシャツ 無地 ワイド ブラック,ショートパンツ 無地 ワイド ブラック
161,https://i.pinimg.com/736x/41/69/ec/4169ecacf0fabada349973daac533701.jpg,https://jp.pinterest.com/pin/44754590044208348/,korean,sweater,gray,cargo_pants,black,オーバーサイズのグレー・スウェットとカーゴパンツでリラックス感を主役に、カーキの小物で機能美と野性味を演出。黒白チェッカーのスニーカーが視線のアクセントになるコーデ。,スウェット 無地 ワイド グレー,カーゴパンツ 無地 ワイド カーキ
162,https://i.pinimg.com/736x/7b/1d/2c/7b1d2cccc29cbafcc90225b6fdfbd9f7.jpg,https://jp.pinterest.com/pin/7810999349056024/,korean,shrug,white,jeans,black,白Tシャツとダークカラーのワイドパンツを軸に、黒のバックパックと大きめヘッドフォンでスポーティ寄りのリラックス感あるストリートカジュアル。小物は控えめで統一感を演出。,Tシャツ 無地 ワイド ホワイト,パンツ 無地 ワイド ネイビー
163,https://i.pinimg.com/736x/97/29/96/97299696213e8d549d6f1c029a907c8e.jpg,https://jp.pinterest.com/pin/1266706140293330/,casual,shrug,black,capri_pants,white,黒の長袖トップスと白のワイドパンツをゆるやかに合わせた、シンプルで洗練された大人のカジュアル。モノトーンの組み合わせが落ち着きと清潔感を演出します。,トップス スウェットトップス 無地 ワイド ブラック,ボトムス パンツ 無地 ワイド ホワイト
164,https://i.pinimg.com/736x/26/db/ab/26dbabb443c38adf36404344bcb5e41e.jpg,https://jp.pinterest.com/pin/1337074885213198/,casual,t_shirt,white,wrap_skirt,blue,リラックス感のあるカジュアルコーデ。オーバーサイズの白Tシャツとギンガムチェックのショーツで涼しさと動きやすさを両立した街歩きスタイル。,トップス Tシャツ 無地 ワイド ホワイト,ボトムス ショートパンツ ギンガムチェック ワイド ネイビー
165,https://i.pinimg.com/736x/73/c5/79/73c579ba511f83a82331566c605c7191.jpg,https://jp.pinterest.com/pin/3307399721560997/,casual,trench_coat,white,sweatpants,white,全体はカーキ系で統一したリラックスカジュアル。長めのシャツとショートパンツの組み合わせがバランス良く、スポーティさと落ち着きを両立させる印象。足元はグリーンのスニーカーでカジュアルさを強調し、帽子で色を引き締める。全体的に統一感があり、動きやすさも感じさせる。,シャツ 無地 ワイド ベージュ,ショートパンツ 無地 ワイド オリーブグリーン
166,https://i.pinimg.com/736x/ff/6f/31/ff6f31575079a529af034188da51bc3e.jpg,https://jp.pinterest.com/pin/4714774604716318/,korean,sweater,black,shorts,black,黒のオーバーサイズスウェットとショートパンツのリラックス感を基調に、ベージュのバッグでニュアンスを足したカジュアルモード。帽子でスポーティさを取り入れ、全体を引き締める印象。,スウェットトップス 無地 ワイド ブラック,ショートパンツ 無地 ワイド ブラック
167,https://i.pinimg.com/736x/6a/8b/2f/6a8b2f66f9d3fa5ccf401c3b7a03e369.jpg,https://jp.pinterest.com/pin/1759287347702148/,casual,t_shirt,gray,shorts,brown,リラックス感のあるカジュアルキャンプスタイル。ライトグレーTシャツ×カーキカーゴショーツで機能性快適さを両立。帽子とサングラスがアウトドア感を高めるまとまり。,Tシャツ 無地 ワイド ライトグレー,カーゴショーツ 無地 ワイド カーキ
168,https://i.pinimg.com/736x/f7/e2/98/f7e2980e55ae74349c605b89b0056f59.jpg,https://jp.pinterest.com/pin/3307399721560992/,casual,sweater,black,shorts,orange,ダークグリーンのビッグTシャツとベージュのショートパンツを軸に、キャップとイヤホンでスポーティさを添えた、涼しげでリラックス感のある夏のカジュアルコーデ。全体に余裕のあるシルエットでこなれ感も出ている。小物の色味も控えめで統一感があり、合わせやすい印象。,ビッグTシャツ 無地 ワイド ダークグリーン,ショートパンツ 無地 ワイド ベージュ
169,https://i.pinimg.com/736x/72/fa/68/72fa68b218d20fe770a56d6e562e2d65.jpg,https://jp.pinterest.com/pin/5418462046710874/,casual,long_sleeve_shirt,black,shorts,gray,全体はゆるくも上品さを感じさせるアメカジ寄りのコーデ。ボーダーニットと無地グレーのワイドショーツ、キャップと大きめトートで休日の街使いに適したリラックス感を演出。,ボーダーニット ボーダー ワイド ネイビー×オフホワイト,ショートパンツ 無地 ワイド グレー
170,https://i.pinimg.com/736x/37/d5/1e/37d51e64eed8258e83a392ce98cf7f32.jpg,https://jp.pinterest.com/pin/21603273207154287/,korean,hoodie,gray,shorts,brown,ミリタリーモチーフのカモフラショーツと無地グレーのオーバーサイズトップスを組み合わせ、リラックス感とスポーティさを両立させたカジュアルコーデ。バッグとキャップのカラーリングで全体の統一感を演出。,スウェットトップス 無地 ワイド グレー,カーゴショーツ 迷彩 ワイド カーキ系
171,https://i.pinimg.com/736x/bf/07/1d/bf071de50da92803a7e6773c217f0523.jpg,https://jp.pinterest.com/pin/33003009764584015/,casual,polo_shirt,gray,trousers,black,ベージュのポロシャツとオリーブのワイドパンツのリラックス感が主役。オレンジのソックスと黒靴で差し色を作り、黒キャップが全体をすっきり締めるカジュアルコーデ。,ポロシャツ 無地 ワイド ベージュ,パンツ 無地 ワイド オリーブグリーン
